id,label
8695,"135,138,295"
8696,"64,448,524"
8697,"43,64,323"
8698,"220,242,454"
8699,"8,235,453"
8700,"1,214,216"
8701,"64,80,323"
8702,"3,36,167"
8703,"3,203,451"
8704,"2,128,418"
8705,"43,64,323"
8706,"30,141,300"
8707,"40,406,418"
8708,"26,128,129"
8709,"24,44,220"
8710,"220,418,454"
8711,"64,96,323"
8712,"214,216,418"
8713,"31,40,60"
8714,"145,220,524"
8715,"171,418,436"
8716,"21,40,42"
8717,"3,21,127"
8718,"64,90,489"
8719,"3,21,200"
8720,"0,271,272"
8721,"3,4,5"
8722,"3,30,66"
8723,"31,32,216"
8724,"135,141,298"
8725,"10,44,455"
8726,"10,64,90"
8727,"23,24,49"
8728,"40,74,251"
8729,"3,187,200"
8730,"40,131,159"
8731,"214,271,444"
8732,"10,11,44"
8733,"138,169,374"
8734,"3,40,296"
8735,"40,151,152"
8736,"3,21,200"
8737,"44,64,418"
8738,"10,11,44"
8739,"169,214,418"
8740,"24,49,323"
8741,"23,26,455"
8742,"3,53,325"
8743,"64,216,323"
8744,"10,220,242"
8745,"213,214,482"
8746,"40,44,145"
8747,"3,21,40"
8748,"128,296,452"
8749,"8,271,455"
8750,"0,216,218"
8751,"270,271,456"
8752,"40,145,322"
8753,"8,214,216"
8754,"10,11,418"
8755,"140,248,324"
8756,"271,340,418"
8757,"10,24,220"
8758,"208,383,471"
8759,"3,60,154"
8760,"3,123,275"
8761,"187,237,455"
8762,"223,271,455"
8763,"135,138,374"
8764,"3,15,21"
8765,"214,216,271"
8766,"32,177,251"
8767,"71,196,528"
8768,"10,11,44"
8769,"159,193,418"
8770,"276,418,456"
8771,"10,220,221"
8772,"23,26,105"
8773,"10,24,220"
8774,"40,131,226"
8775,"64,90,489"
8776,"3,21,108"
8777,"311,340,418"
8778,"43,64,323"
8779,"3,21,40"
8780,"40,135,295"
8781,"8,269,313"
8782,"40,131,145"
8783,"104,259,311"
8784,"104,259,311"
8785,"64,220,524"
8786,"24,44,145"
8787,"43,64,323"
8788,"3,21,127"
8789,"23,40,41"
8790,"10,220,455"
8791,"10,220,242"
8792,"8,418,455"
8793,"3,31,40"
8794,"34,187,311"
8795,"3,21,30"
8796,"270,355,456"
8797,"3,13,204"
8798,"64,90,323"
8799,"3,21,200"
8800,"21,40,324"
8801,"8,206,418"
8802,"32,66,518"
8803,"220,418,454"
8804,"30,66,104"
8805,"214,216,413"
8806,"10,11,12"
8807,"23,24,49"
8808,"3,21,126"
8809,"32,251,418"
8810,"26,355,418"
8811,"3,21,30"
8812,"64,239,323"
8813,"2,271,476"
8814,"74,118,141"
8815,"3,21,30"
8816,"3,40,187"
8817,"3,21,40"
8818,"380,418,455"
8819,"26,350,418"
8820,"40,74,401"
8821,"214,271,291"
8822,"25,169,418"
8823,"220,357,455"
8824,"0,208,409"
8825,"23,40,71"
8826,"3,15,53"
8827,"259,311,431"
8828,"3,66,200"
8829,"8,308,514"
8830,"9,340,418"
8831,"3,21,40"
8832,"44,418,468"
8833,"3,13,60"
8834,"3,21,40"
8835,"8,235,270"
8836,"8,9,220"
8837,"169,171,258"
8838,"10,24,503"
8839,"214,270,456"
8840,"3,21,108"
8841,"40,130,160"
8842,"23,141,418"
8843,"3,21,108"
8844,"49,405,418"
8845,"3,23,500"
8846,"169,311,418"
8847,"3,21,30"
8848,"40,131,145"
8849,"40,136,146"
8850,"64,448,524"
8851,"40,159,395"
8852,"220,242,454"
8853,"104,311,418"
8854,"104,169,259"
8855,"40,131,142"
8856,"64,80,220"
8857,"10,44,145"
8858,"24,25,220"
8859,"40,231,418"
8860,"23,26,64"
8861,"8,9,418"
8862,"3,4,19"
8863,"64,80,524"
8864,"141,311,418"
8865,"64,169,323"
8866,"171,311,459"
8867,"3,8,523"
8868,"32,160,518"
8869,"34,187,311"
8870,"141,166,215"
8871,"64,169,323"
8872,"10,11,12"
8873,"4,7,19"
8874,"10,44,220"
8875,"40,160,486"
8876,"3,104,311"
8877,"357,455,498"
8878,"8,9,206"
8879,"31,40,171"
8880,"21,40,127"
8881,"59,205,340"
8882,"170,223,418"
8883,"44,64,335"
8884,"3,4,7"
8885,"21,40,395"
8886,"3,51,56"
8887,"10,220,221"
8888,"24,44,418"
8889,"3,311,418"
8890,"145,220,402"
8891,"169,171,311"
8892,"128,311,418"
8893,"1,277,311"
8894,"59,220,340"
8895,"3,21,108"
8896,"271,340,372"
8897,"3,15,200"
8898,"10,220,454"
8899,"3,21,200"
8900,"8,206,418"
8901,"64,169,323"
8902,"21,40,108"
8903,"23,40,259"
8904,"10,44,418"
8905,"3,21,85"
8906,"4,7,435"
8907,"40,131,159"
8908,"3,21,200"
8909,"151,152,494"
8910,"3,32,251"
8911,"8,71,418"
8912,"30,141,219"
8913,"169,199,223"
8914,"3,21,167"
8915,"40,162,163"
8916,"152,311,494"
8917,"40,142,368"
8918,"10,44,418"
8919,"3,21,56"
8920,"40,74,251"
8921,"169,311,436"
8922,"24,44,105"
8923,"3,5,133"
8924,"8,235,270"
8925,"64,218,328"
8926,"40,160,418"
8927,"64,80,335"
8928,"3,21,127"
8929,"3,15,50"
8930,"8,340,418"
8931,"296,300,428"
8932,"12,61,418"
8933,"43,64,323"
8934,"8,292,418"
8935,"26,271,418"
8936,"3,50,451"
8937,"23,49,418"
8938,"0,8,418"
8939,"128,169,350"
8940,"3,53,418"
8941,"3,40,187"
8942,"141,169,418"
8943,"25,220,454"
8944,"8,256,418"
8945,"128,169,231"
8946,"8,235,270"
8947,"8,391,418"
8948,"60,64,323"
8949,"10,220,455"
8950,"3,21,40"
8951,"40,131,142"
8952,"155,214,216"
8953,"311,418,455"
8954,"64,90,489"
8955,"169,311,374"
8956,"10,24,44"
8957,"131,171,184"
8958,"3,40,187"
8959,"40,130,313"
8960,"10,24,220"
8961,"40,71,221"
8962,"3,21,154"
8963,"40,166,251"
8964,"44,214,418"
8965,"8,23,44"
8966,"3,21,51"
8967,"3,187,200"
8968,"3,4,7"
8969,"3,21,108"
8970,"3,15,56"
8971,"21,40,64"
8972,"3,17,200"
8973,"0,216,218"
8974,"40,152,160"
8975,"3,21,50"
8976,"182,187,340"
8977,"40,131,226"
8978,"10,11,44"
8979,"10,64,80"
8980,"25,220,454"
8981,"3,34,187"
8982,"40,44,418"
8983,"3,167,225"
8984,"311,417,418"
8985,"216,397,455"
8986,"216,418,455"
8987,"26,89,418"
8988,"240,350,455"
8989,"171,418,436"
8990,"3,135,166"
8991,"151,152,160"
8992,"44,145,418"
8993,"23,24,74"
8994,"23,26,231"
8995,"10,44,59"
8996,"64,141,323"
8997,"40,152,186"
8998,"60,64,323"
8999,"3,4,7"
9000,"3,111,123"
9001,"8,26,128"
9002,"10,25,220"
9003,"25,40,44"
9004,"10,25,220"
9005,"135,136,160"
9006,"64,335,461"
9007,"3,4,5"
9008,"24,44,145"
9009,"3,4,7"
9010,"270,313,516"
9011,"231,350,418"
9012,"10,11,455"
9013,"220,221,454"
9014,"10,25,220"
9015,"24,220,454"
9016,"3,21,58"
9017,"3,5,108"
9018,"10,11,220"
9019,"59,357,455"
9020,"71,242,368"
9021,"21,40,160"
9022,"3,5,228"
9023,"128,311,418"
9024,"8,216,418"
9025,"216,271,418"
9026,"3,17,168"
9027,"3,21,40"
9028,"64,216,323"
9029,"10,12,61"
9030,"11,77,418"
9031,"48,64,345"
9032,"3,21,40"
9033,"220,221,454"
9034,"3,523,528"
9035,"229,230,455"
9036,"3,21,187"
9037,"10,64,489"
9038,"170,296,311"
9039,"3,148,167"
9040,"271,455,456"
9041,"24,49,418"
9042,"40,160,329"
9043,"214,216,418"
9044,"3,5,385"
9045,"0,216,271"
9046,"3,34,187"
9047,"64,80,90"
9048,"10,64,80"
9049,"21,108,190"
9050,"10,220,221"
9051,"214,271,366"
9052,"21,108,301"
9053,"3,21,133"
9054,"25,220,454"
9055,"3,21,187"
9056,"3,42,56"
9057,"10,43,64"
9058,"21,40,42"
9059,"32,141,418"
9060,"8,235,270"
9061,"62,69,418"
9062,"40,186,324"
9063,"44,64,335"
9064,"3,21,108"
9065,"40,163,468"
9066,"40,143,159"
9067,"41,74,141"
9068,"3,17,168"
9069,"3,4,7"
9070,"10,24,220"
9071,"23,232,418"
9072,"64,145,418"
9073,"169,199,259"
9074,"64,128,169"
9075,"214,271,456"
9076,"64,323,524"
9077,"1,208,455"
9078,"160,311,374"
9079,"3,15,523"
9080,"340,418,425"
9081,"151,152,334"
9082,"64,80,524"
9083,"8,220,418"
9084,"40,160,431"
9085,"3,4,7"
9086,"21,33,311"
9087,"8,206,418"
9088,"418,455,456"
9089,"3,15,50"
9090,"64,220,524"
9091,"199,259,431"
9092,"104,169,311"
9093,"8,206,418"
9094,"43,64,323"
9095,"3,15,53"
9096,"34,104,169"
9097,"64,335,418"
9098,"3,187,311"
9099,"4,7,19"
9100,"24,49,418"
9101,"44,54,145"
9102,"60,166,323"
9103,"30,160,340"
9104,"23,44,71"
9105,"30,40,141"
9106,"10,25,220"
9107,"10,11,419"
9108,"59,220,340"
9109,"24,44,145"
9110,"40,139,155"
9111,"3,21,200"
9112,"40,151,152"
9113,"25,220,454"
9114,"104,311,418"
9115,"11,12,220"
9116,"3,108,418"
9117,"11,71,80"
9118,"135,165,317"
9119,"23,264,350"
9120,"40,128,131"
9121,"3,4,330"
9122,"3,21,340"
9123,"0,2,8"
9124,"220,454,455"
9125,"169,223,271"
9126,"3,21,108"
9127,"10,11,418"
9128,"0,357,498"
9129,"74,141,345"
9130,"3,123,216"
9131,"11,59,418"
9132,"3,30,66"
9133,"40,216,220"
9134,"23,26,240"
9135,"10,44,55"
9136,"60,64,323"
9137,"40,248,307"
9138,"32,40,290"
9139,"10,11,419"
9140,"44,73,418"
9141,"40,313,418"
9142,"10,220,454"
9143,"3,21,200"
9144,"169,311,427"
9145,"32,418,518"
9146,"40,159,408"
9147,"21,40,418"
9148,"208,418,455"
9149,"26,231,455"
9150,"128,169,231"
9151,"60,64,323"
9152,"40,168,214"
9153,"10,24,220"
9154,"296,300,460"
9155,"21,40,187"
9156,"3,4,7"
9157,"23,137,240"
9158,"10,220,454"
9159,"256,340,418"
9160,"64,296,336"
9161,"21,40,395"
9162,"26,89,455"
9163,"169,170,171"
9164,"10,64,80"
9165,"64,448,524"
9166,"213,214,482"
9167,"3,21,40"
9168,"3,4,19"
9169,"64,335,461"
9170,"214,216,271"
9171,"118,231,404"
9172,"169,199,418"
9173,"26,350,418"
9174,"10,11,12"
9175,"3,21,53"
9176,"8,206,418"
9177,"64,323,335"
9178,"160,199,431"
9179,"43,323,418"
9180,"64,80,448"
9181,"3,21,40"
9182,"10,220,221"
9183,"3,21,200"
9184,"11,12,61"
9185,"44,55,145"
9186,"40,128,130"
9187,"8,206,369"
9188,"3,17,200"
9189,"298,401,455"
9190,"61,64,323"
9191,"64,80,448"
9192,"44,54,145"
9193,"73,218,418"
9194,"40,151,152"
9195,"40,73,406"
9196,"3,187,311"
9197,"49,199,223"
9198,"128,216,380"
9199,"0,8,327"
9200,"21,108,127"
9201,"10,25,220"
9202,"3,17,200"
9203,"23,44,350"
9204,"40,208,300"
9205,"155,187,311"
9206,"3,21,40"
9207,"40,214,216"
9208,"27,340,456"
9209,"187,239,323"
9210,"311,374,436"
9211,"26,89,350"
9212,"44,54,145"
9213,"3,5,228"
9214,"40,115,146"
9215,"10,220,370"
9216,"3,208,382"
9217,"0,208,271"
9218,"3,21,305"
9219,"24,25,220"
9220,"44,397,455"
9221,"23,64,80"
9222,"26,418,455"
9223,"64,80,90"
9224,"34,40,187"
9225,"3,53,287"
9226,"64,80,524"
9227,"1,214,455"
9228,"64,323,489"
9229,"214,340,418"
9230,"169,259,459"
9231,"44,71,418"
9232,"3,21,187"
9233,"24,220,418"
9234,"127,160,334"
9235,"152,160,324"
9236,"8,340,418"
9237,"34,53,187"
9238,"8,206,214"
9239,"73,296,300"
9240,"3,32,147"
9241,"3,21,40"
9242,"10,208,220"
9243,"214,216,418"
9244,"3,21,108"
9245,"30,40,141"
9246,"23,40,160"
9247,"0,8,249"
9248,"3,40,325"
9249,"8,235,418"
9250,"40,216,222"
9251,"64,80,461"
9252,"64,90,524"
9253,"21,30,40"
9254,"214,366,418"
9255,"169,216,311"
9256,"23,24,141"
9257,"27,355,456"
9258,"121,203,451"
9259,"169,199,311"
9260,"64,80,323"
9261,"74,141,216"
9262,"40,236,374"
9263,"220,418,454"
9264,"34,187,200"
9265,"23,44,71"
9266,"3,4,51"
9267,"214,355,456"
9268,"3,30,330"
9269,"169,170,171"
9270,"213,214,216"
9271,"40,128,129"
9272,"10,11,419"
9273,"3,40,139"
9274,"3,208,325"
9275,"24,44,418"
9276,"166,334,382"
9277,"23,40,145"
9278,"3,108,301"
9279,"3,311,523"
9280,"10,60,64"
9281,"21,154,187"
9282,"21,127,160"
9283,"11,44,418"
9284,"104,311,459"
9285,"25,220,454"
9286,"40,214,418"
9287,"23,26,89"
9288,"187,311,418"
9289,"3,66,503"
9290,"23,26,89"
9291,"25,220,454"
9292,"60,166,169"
9293,"5,228,385"
9294,"59,205,340"
9295,"218,313,418"
9296,"3,21,108"
9297,"40,160,324"
9298,"0,1,216"
9299,"23,40,145"
9300,"3,30,53"
9301,"40,368,401"
9302,"10,11,44"
9303,"59,340,418"
9304,"3,68,187"
9305,"155,169,248"
9306,"40,163,418"
9307,"17,77,204"
9308,"11,59,418"
9309,"3,4,7"
9310,"64,473,489"
9311,"31,64,80"
9312,"3,21,40"
9313,"26,418,455"
9314,"64,335,461"
9315,"40,160,334"
9316,"3,13,204"
9317,"3,5,228"
9318,"4,7,19"
9319,"3,53,393"
9320,"26,418,455"
9321,"23,24,40"
9322,"49,218,418"
9323,"64,199,323"
9324,"3,21,40"
9325,"0,216,271"
9326,"40,169,199"
9327,"40,215,486"
9328,"10,220,221"
9329,"8,128,418"
9330,"187,311,418"
9331,"3,21,200"
9332,"3,108,140"
9333,"44,141,418"
9334,"3,19,40"
9335,"24,49,405"
9336,"3,4,7"
9337,"3,119,305"
9338,"30,40,141"
9339,"17,64,168"
9340,"64,169,323"
9341,"259,311,431"
9342,"10,11,64"
9343,"23,74,118"
9344,"160,317,334"
9345,"21,108,187"
9346,"40,71,382"
9347,"455,456,498"
9348,"8,44,391"
9349,"0,214,216"
9350,"128,340,418"
9351,"26,128,170"
9352,"3,21,167"
9353,"64,448,524"
9354,"1,231,455"
9355,"4,7,19"
9356,"170,171,436"
9357,"3,187,311"
9358,"259,311,431"
9359,"187,223,311"
9360,"21,187,300"
9361,"8,206,418"
9362,"40,169,171"
9363,"68,111,182"
9364,"169,199,311"
9365,"3,21,154"
9366,"10,323,418"
9367,"155,169,248"
9368,"26,89,418"
9369,"3,14,204"
9370,"3,21,30"
9371,"3,4,7"
9372,"3,21,108"
9373,"3,170,311"
9374,"40,127,160"
9375,"24,25,220"
9376,"214,216,418"
9377,"64,80,524"
9378,"64,323,418"
9379,"0,214,216"
9380,"30,118,141"
9381,"8,9,308"
9382,"3,53,502"
9383,"23,74,118"
9384,"8,9,206"
9385,"64,323,489"
9386,"0,214,216"
9387,"8,9,206"
9388,"40,160,329"
9389,"40,455,495"
9390,"8,206,418"
9391,"40,162,468"
9392,"3,21,167"
9393,"270,355,456"
9394,"313,340,418"
9395,"296,300,411"
9396,"21,108,200"
9397,"0,10,455"
9398,"43,64,323"
9399,"3,15,50"
9400,"3,53,503"
9401,"40,141,408"
9402,"0,357,381"
9403,"40,151,152"
9404,"64,169,323"
9405,"21,40,187"
9406,"31,64,245"
9407,"3,21,200"
9408,"3,30,167"
9409,"136,145,322"
9410,"40,129,130"
9411,"3,40,208"
9412,"10,136,234"
9413,"26,231,418"
9414,"10,11,44"
9415,"24,49,197"
9416,"8,418,455"
9417,"3,4,183"
9418,"24,31,245"
9419,"23,24,49"
9420,"3,56,167"
9421,"2,128,271"
9422,"169,199,311"
9423,"21,40,187"
9424,"3,40,204"
9425,"3,17,18"
9426,"3,4,19"
9427,"64,145,220"
9428,"17,18,168"
9429,"169,199,311"
9430,"10,11,12"
9431,"0,218,304"
9432,"3,4,7"
9433,"3,5,108"
9434,"8,355,456"
9435,"3,15,16"
9436,"10,220,221"
9437,"3,66,418"
9438,"43,64,323"
9439,"160,259,431"
9440,"40,131,368"
9441,"21,40,127"
9442,"21,40,127"
9443,"0,216,271"
9444,"40,141,345"
9445,"11,44,418"
9446,"231,498,514"
9447,"34,40,169"
9448,"44,145,402"
9449,"21,127,160"
9450,"3,21,200"
9451,"0,216,497"
9452,"8,206,418"
9453,"40,71,91"
9454,"64,80,335"
9455,"26,350,418"
9456,"0,8,216"
9457,"21,40,139"
9458,"0,23,26"
9459,"169,508,524"
9460,"23,24,251"
9461,"8,9,391"
9462,"127,170,187"
9463,"3,21,200"
9464,"8,235,327"
9465,"40,138,374"
9466,"64,418,524"
9467,"26,350,418"
9468,"40,135,141"
9469,"43,64,323"
9470,"40,131,184"
9471,"3,21,56"
9472,"220,258,418"
9473,"11,44,55"
9474,"128,288,311"
9475,"40,131,159"
9476,"0,3,340"
9477,"220,242,454"
9478,"64,80,335"
9479,"74,214,216"
9480,"10,216,220"
9481,"171,311,436"
9482,"64,90,335"
9483,"8,216,370"
9484,"40,44,73"
9485,"3,121,523"
9486,"21,40,160"
9487,"40,131,368"
9488,"214,216,397"
9489,"17,18,40"
9490,"21,187,311"
9491,"8,206,369"
9492,"3,15,200"
9493,"212,216,418"
9494,"8,208,369"
9495,"277,413,418"
9496,"3,21,53"
9497,"64,80,448"
9498,"40,128,129"
9499,"3,7,375"
9500,"333,418,452"
9501,"40,127,160"
9502,"165,259,418"
9503,"10,220,221"
9504,"24,25,220"
9505,"40,155,486"
9506,"8,206,216"
9507,"8,235,453"
9508,"40,151,152"
9509,"135,169,259"
9510,"59,418,455"
9511,"214,271,456"
9512,"3,21,108"
9513,"11,44,109"
9514,"214,296,418"
9515,"24,60,418"
9516,"169,214,216"
9517,"3,21,127"
9518,"24,40,395"
9519,"3,21,200"
9520,"3,32,40"
9521,"40,169,418"
9522,"21,40,187"
9523,"171,311,418"
9524,"21,40,108"
9525,"10,11,44"
9526,"0,8,455"
9527,"214,216,381"
9528,"21,127,160"
9529,"21,53,187"
9530,"3,19,70"
9531,"64,89,214"
9532,"10,64,90"
9533,"216,413,455"
9534,"3,17,168"
9535,"0,8,216"
9536,"23,26,418"
9537,"3,21,187"
9538,"10,11,220"
9539,"8,208,369"
9540,"3,21,85"
9541,"23,44,145"
9542,"27,271,456"
9543,"64,418,454"
9544,"10,220,221"
9545,"3,21,30"
9546,"40,128,159"
9547,"10,44,64"
9548,"40,142,486"
9549,"40,128,129"
9550,"3,21,40"
9551,"0,208,271"
9552,"0,313,413"
9553,"3,36,167"
9554,"40,163,468"
9555,"4,7,19"
9556,"64,323,448"
9557,"59,205,340"
9558,"24,40,44"
9559,"64,80,90"
9560,"10,220,242"
9561,"171,311,418"
9562,"10,25,220"
9563,"24,64,169"
9564,"21,40,115"
9565,"214,216,455"
9566,"10,11,12"
9567,"49,66,197"
9568,"214,216,323"
9569,"24,258,402"
9570,"3,21,200"
9571,"71,160,418"
9572,"23,40,145"
9573,"26,296,350"
9574,"3,21,187"
9575,"216,220,242"
9576,"214,216,313"
9577,"21,40,320"
9578,"64,79,524"
9579,"8,270,514"
9580,"2,418,455"
9581,"3,21,325"
9582,"43,323,418"
9583,"40,62,418"
9584,"36,160,167"
9585,"26,455,498"
9586,"10,220,455"
9587,"0,216,271"
9588,"3,4,7"
9589,"170,171,311"
9590,"21,40,127"
9591,"10,11,419"
9592,"40,131,159"
9593,"40,169,171"
9594,"32,141,418"
9595,"32,141,418"
9596,"3,66,108"
9597,"40,131,159"
9598,"60,166,503"
9599,"8,377,455"
9600,"40,313,418"
9601,"23,74,118"
9602,"3,17,168"
9603,"270,340,425"
9604,"91,418,461"
9605,"40,145,241"
9606,"3,32,169"
9607,"40,142,226"
9608,"170,171,311"
9609,"60,301,518"
9610,"54,145,322"
9611,"3,21,127"
9612,"8,206,214"
9613,"23,49,418"
9614,"3,214,216"
9615,"3,4,19"
9616,"135,169,259"
9617,"166,221,503"
9618,"24,208,220"
9619,"49,418,455"
9620,"40,226,368"
9621,"31,405,526"
9622,"3,5,6"
9623,"0,271,456"
9624,"10,64,80"
9625,"104,169,171"
9626,"21,34,187"
9627,"296,300,418"
9628,"64,80,323"
9629,"8,340,418"
9630,"0,271,418"
9631,"43,64,323"
9632,"3,21,127"
9633,"8,49,418"
9634,"8,206,418"
9635,"169,171,311"
9636,"23,24,49"
9637,"8,216,271"
9638,"171,311,418"
9639,"40,151,152"
9640,"3,21,40"
9641,"10,64,418"
9642,"104,169,296"
9643,"24,49,323"
9644,"169,199,311"
9645,"26,89,418"
9646,"3,127,167"
9647,"40,127,186"
9648,"71,418,455"
9649,"3,53,187"
9650,"24,40,169"
9651,"3,21,224"
9652,"40,131,226"
9653,"8,49,418"
9654,"40,159,216"
9655,"21,40,131"
9656,"10,64,418"
9657,"66,71,137"
9658,"3,68,311"
9659,"64,80,473"
9660,"10,43,323"
9661,"40,60,61"
9662,"71,368,382"
9663,"296,380,418"
9664,"199,214,216"
9665,"25,220,242"
9666,"2,223,311"
9667,"3,21,170"
9668,"3,21,523"
9669,"64,323,335"
9670,"259,311,431"
9671,"64,311,323"
9672,"40,131,134"
9673,"104,187,311"
9674,"3,187,311"
9675,"64,80,323"
9676,"10,11,419"
9677,"32,251,418"
9678,"23,26,455"
9679,"41,74,118"
9680,"3,21,200"
9681,"3,21,127"
9682,"3,214,216"
9683,"40,208,218"
9684,"10,24,220"
9685,"10,220,455"
9686,"61,170,459"
9687,"3,169,208"
9688,"169,311,436"
9689,"21,40,135"
9690,"3,21,53"
9691,"141,214,334"
9692,"40,139,155"
9693,"170,171,436"
9694,"3,21,85"
9695,"10,11,418"
9696,"0,271,288"
9697,"10,220,454"
9698,"40,131,142"
9699,"214,216,218"
9700,"10,220,221"
9701,"214,397,418"
9702,"69,166,208"
9703,"170,311,418"
9704,"74,118,141"
9705,"64,338,461"
9706,"10,44,220"
9707,"44,220,418"
9708,"21,40,288"
9709,"43,64,323"
9710,"40,64,323"
9711,"40,159,486"
9712,"21,40,159"
9713,"21,30,40"
9714,"170,171,459"
9715,"10,64,335"
9716,"40,155,187"
9717,"169,199,259"
9718,"64,311,323"
9719,"40,129,418"
9720,"0,208,271"
9721,"8,313,346"
9722,"3,21,200"
9723,"3,325,523"
9724,"3,21,108"
9725,"3,108,418"
9726,"3,4,7"
9727,"40,187,395"
9728,"10,44,145"
9729,"10,64,335"
9730,"40,118,141"
9731,"3,40,216"
9732,"3,21,127"
9733,"27,270,456"
9734,"3,17,168"
9735,"49,135,418"
9736,"34,187,447"
9737,"64,80,335"
9738,"3,4,7"
9739,"40,155,307"
9740,"3,21,40"
9741,"10,25,220"
9742,"340,418,425"
9743,"64,323,448"
9744,"40,71,251"
9745,"10,11,44"
9746,"21,40,160"
9747,"3,21,100"
9748,"10,25,220"
9749,"24,40,137"
9750,"23,128,129"
9751,"34,155,187"
9752,"26,103,418"
9753,"8,270,456"
9754,"60,166,204"
9755,"10,24,220"
9756,"44,145,402"
9757,"40,131,368"
9758,"3,21,30"
9759,"44,73,496"
9760,"40,107,395"
9761,"71,196,334"
9762,"3,21,311"
9763,"10,25,220"
9764,"21,170,311"
9765,"40,187,395"
9766,"21,127,187"
9767,"24,44,71"
9768,"64,169,323"
9769,"3,187,214"
9770,"220,418,454"
9771,"4,7,19"
9772,"40,184,185"
9773,"60,61,64"
9774,"40,73,418"
9775,"40,145,146"
9776,"64,90,455"
9777,"3,21,200"
9778,"25,169,259"
9779,"3,53,325"
9780,"21,187,200"
9781,"169,170,171"
9782,"64,141,335"
9783,"26,214,277"
9784,"171,418,455"
9785,"3,51,200"
9786,"397,455,456"
9787,"340,418,425"
9788,"3,34,187"
9789,"40,160,226"
9790,"23,54,145"
9791,"43,64,323"
9792,"64,169,323"
9793,"40,142,155"
9794,"10,11,44"
9795,"43,64,323"
9796,"64,323,418"
9797,"40,159,160"
9798,"40,130,395"
9799,"10,220,242"
9800,"43,64,323"
9801,"34,187,311"
9802,"40,386,418"
9803,"3,30,40"
9804,"0,271,366"
9805,"3,17,168"
9806,"3,66,104"
9807,"3,21,127"
9808,"3,40,382"
9809,"3,60,204"
9810,"3,21,127"
9811,"64,199,323"
9812,"21,40,187"
9813,"43,323,418"
9814,"24,64,145"
9815,"40,108,139"
9816,"3,21,53"
9817,"8,206,418"
9818,"17,18,168"
9819,"64,80,335"
9820,"220,418,455"
9821,"40,88,106"
9822,"0,211,212"
9823,"40,142,145"
9824,"3,17,187"
9825,"23,137,145"
9826,"64,79,524"
9827,"328,418,420"
9828,"40,41,135"
9829,"104,169,311"
9830,"3,7,388"
9831,"3,21,187"
9832,"3,17,187"
9833,"3,311,418"
9834,"10,11,12"
9835,"27,270,456"
9836,"3,15,56"
9837,"10,220,242"
9838,"24,43,64"
9839,"169,311,374"
9840,"3,34,187"
9841,"4,7,19"
9842,"8,240,455"
9843,"10,11,220"
9844,"43,64,323"
9845,"40,151,152"
9846,"10,11,44"
9847,"270,340,425"
9848,"8,10,220"
9849,"64,90,489"
9850,"40,220,221"
9851,"3,85,301"
9852,"313,355,456"
9853,"43,64,323"
9854,"8,308,514"
9855,"3,21,85"
9856,"21,127,160"
9857,"10,220,221"
9858,"40,71,368"
9859,"3,15,451"
9860,"24,31,64"
9861,"169,259,431"
9862,"3,4,7"
9863,"54,220,418"
9864,"31,328,481"
9865,"0,271,449"
9866,"34,40,187"
9867,"21,187,311"
9868,"259,311,418"
9869,"151,152,160"
9870,"10,11,418"
9871,"3,85,523"
9872,"8,206,391"
9873,"199,311,418"
9874,"169,170,171"
9875,"3,15,271"
9876,"8,206,313"
9877,"3,21,85"
9878,"271,444,455"
9879,"21,40,127"
9880,"455,456,498"
9881,"104,259,311"
9882,"21,127,187"
9883,"140,169,311"
9884,"10,25,220"
9885,"40,129,160"
9886,"3,167,451"
9887,"40,74,118"
9888,"40,187,519"
9889,"214,216,271"
9890,"24,25,220"
9891,"3,4,70"
9892,"64,80,214"
9893,"31,171,216"
9894,"151,152,160"
9895,"3,21,56"
9896,"169,171,417"
9897,"3,15,200"
9898,"105,318,418"
9899,"21,40,187"
9900,"26,89,350"
9901,"40,134,193"
9902,"214,216,418"
9903,"64,80,489"
9904,"64,323,418"
9905,"3,36,167"
9906,"8,212,216"
9907,"31,96,258"
9908,"156,225,418"
9909,"3,85,200"
9910,"21,40,135"
9911,"145,220,418"
9912,"10,220,455"
9913,"64,128,169"
9914,"2,8,212"
9915,"29,311,340"
9916,"34,40,187"
9917,"24,71,137"
9918,"30,40,141"
9919,"24,43,64"
9920,"3,17,320"
9921,"40,149,160"
9922,"3,21,301"
9923,"3,5,115"
9924,"152,160,311"
9925,"21,40,186"
9926,"149,216,414"
9927,"10,11,220"
9928,"24,40,137"
9929,"3,17,18"
9930,"3,21,85"
9931,"2,128,271"
9932,"10,44,455"
9933,"8,169,296"
9934,"21,40,127"
9935,"3,4,19"
9936,"13,204,418"
9937,"214,216,455"
9938,"340,387,418"
9939,"169,311,418"
9940,"68,182,187"
9941,"64,80,323"
9942,"3,40,243"
9943,"141,239,323"
9944,"64,323,524"
9945,"208,418,481"
9946,"8,208,235"
9947,"8,26,206"
9948,"3,21,340"
9949,"31,96,258"
9950,"10,25,220"
9951,"8,206,418"
9952,"169,199,311"
9953,"25,220,454"
9954,"21,108,301"
9955,"108,204,301"
9956,"3,30,66"
9957,"13,204,401"
9958,"21,40,187"
9959,"3,15,200"
9960,"3,7,174"
9961,"25,220,454"
9962,"40,163,468"
9963,"40,131,368"
9964,"3,34,187"
9965,"21,40,108"
9966,"169,223,418"
